Order ID,Date,Status,Category,Qty,Amount,ship-state,Total revenue,Cost,Profit Margin,Profit
404-1856281-9996319,2024-02-12,Shipped - Delivered to Buyer,Western Dress,1,472,MADHYA PRADESH,472,253.41,46.31,218.59
402-2105140-3584364,2024-02-12,Shipped,kurta,1,375,KARNATAKA,375,221.55,40.92,153.45
405-8114272-1687512,2024-02-12,Shipped,Set,1,788,DELHI,788,544.79,30.86,243.21
404-1856281-9996319,2024-02-12,Shipped - Delivered to Buyer,Western Dress,1,472,MADHYA PRADESH,472,253.41,46.31,218.59
405-1757140-2025918,2024-02-12,Shipped,kurta,,432,MADHYA PRADESH,,168.88,,263.12
171-3460653-0171519,2024-02-12,Shipped,Top,1,487,HARYANA,487,230.02,52.77,256.98
407-3271219-3762757,2024-02-12,Shipped,kurta,1,368,MAHARASHTRA,368,127.62,65.32,240.38
406-7261451-5682727,2024-02-12,Shipped,Western Dress,1,744,KARNATAKA,744,373.43,,370.57
171-0293372-4913973,2024-02-13,Cancelled,Set,0,0,KARNATAKA,0,0,,0
406-6386989-1689108,2024-02-13,Shipped - Delivered to Buyer,Set,1,,WEST BENGAL,,469.45,47.13,418.55
407-9707366-3029944,2024-02-13,Cancelled,kurta,5,473.33,DELHI,2366.65,1181.23,50.09,1185.42
402-4277204-2348328,2024-02-13,Shipped,Set,1,790,MADHYA PRADESH,790,544.56,31.07,245.44
405-5257740-5301158,2024-02-13,Shipped - Delivered to Buyer,Set,4,832,HARYANA,3328,1811.15,45.58,1516.85
408-2114413-6089906,2024-02-13,Shipped,Set,,680,BIHAR,,287.63,57.7,392.37
406-8271099-5133911,2024-02-13,Shipped,kurta,,345,KARNATAKA,,149.96,56.53,195.04
408-2137113-0982751,2024-02-13,Shipped,Set,1,848,ODISHA,848,309.84,63.46,538.16
405-7755803-4729935,2024-02-13,Shipped,kurta,,399,KARNATAKA,,207.72,47.94,191.28
408-8641795-6914711,2024-02-13,Shipped,Top,,563,HARYANA,,379.99,,183.01
402-9475978-1434754,2024-02-13,Shipped,Western Dress,1,859,ANDHRA PRADESH,859,478.33,44.32,380.67
402-2211107-5096323,2024-02-13,Shipped,Set,,654,UTTAR PRADESH,,281.57,56.95,372.43
171-1584788-8864335,2024-02-13,Shipped - Delivered to Buyer,Set,,,MAHARASHTRA,,742.52,32.44,356.48
403-7652993-1507525,2024-02-13,Shipped,Set,1,631,ODISHA,631,406.4,35.59,224.6
402-0043314-1059527,2024-02-13,Cancelled,Western Dress,1,744,MADHYA PRADESH,744,318.78,,425.22
406-5103760-7326749,2024-02-13,Shipped,kurta,1,432,Gujarat,432,216.33,49.92,215.67
404-8745561-3169903,2024-02-13,Shipped,kurta,5,379,UTTAR PRADESH,1895,703.47,62.88,1191.53
403-7266170-1163500,2024-02-13,Shipped - Delivered to Buyer,Top,1,518,MAHARASHTRA,518,250.58,51.63,267.42
171-6336729-6763536,2024-02-13,Cancelled,Set,1,626,KARNATAKA,626,330.75,47.16,295.25
406-7680255-6117120,2024-02-13,Shipped,kurta,1,399,TELANGANA,399,195.92,50.9,203.08
405-8078784-5731545,2024-02-13,Cancelled,Set,0,647.62,MAHARASHTRA,0,0,,0
408-3201739-2676310,2024-02-13,Shipped,Set,1,1260,MAHARASHTRA,1260,565.27,55.14,694.73
402-7944191-1869101,2024-02-13,Shipped,Top,1,493,KARNATAKA,493,238.96,,254.04
171-8061614-5688327,2024-02-13,Shipped,Set,1,999,ANDHRA PRADESH,999,593.97,40.54,405.03
407-2882576-2777135,2024-02-13,Shipped - Delivered to Buyer,Set,1,1233,TELANGANA,1233,736.77,,496.23
406-1530134-2105912,2024-02-13,Shipped,kurta,1,518,KARNATAKA,518,333.01,35.71,184.99
406-1590113-9193914,2024-02-13,Shipped,Set,1,654,WEST BENGAL,654,409.37,,244.63
406-7680255-6117120,2024-02-14,Shipped,kurta,1,399,TELANGANA,399,195.92,50.9,203.08
403-0104882-7373900,2024-02-14,Cancelled,Western Dress,1,,Gujarat,,542.29,31.44,248.71
407-8801185-0134713,2024-02-14,Shipped,Set,1,1126,KARNATAKA,1126,434.66,61.4,691.34
402-4774686-7773937,2024-02-14,Shipped - Delivered to Buyer,Top,1,339,TELANGANA,339,142.83,57.87,196.17
404-2262140-4696366,2024-02-14,Shipped,kurta,1,295,MAHARASHTRA,295,170.68,42.14,124.32
408-2759943-9849959,2024-02-14,Shipped,Set,1,1338,WEST BENGAL,1338,826.94,38.2,511.06
402-3384087-4005164,2024-02-14,Shipped,kurta,1,499,ASSAM,499,294.95,,204.05
171-6833843-5473114,2024-02-14,Shipped,kurta,1,487,Gujarat,487,221.38,54.54,265.62
406-1326801-8886709,2024-02-14,Shipped - Delivered to Buyer,kurta,1,362,ODISHA,362,170.86,,191.14
408-9720884-9553122,2024-02-14,Shipped,kurta,3,487,ODISHA,1461,1014.79,30.54,446.21
402-2105140-3584364,2024-02-14,Shipped,kurta,1,375,KARNATAKA,375,221.55,40.92,153.45
404-1508602-9433941,2024-02-14,Shipped,Set,1,696,WEST BENGAL,696,227.31,67.34,468.69
406-9379318-6555504,2024-02-14,Shipped,kurta,1,329,RAJASTHAN,329,192.3,41.55,136.7
171-3049339-2085136,2024-02-14,Shipped,kurta,1,375,ASSAM,375,154.57,58.78,220.43
171-9620288-8918704,2024-02-14,Cancelled,Set,0,0,UTTARAKHAND,0,0,,0
404-7452877-2137949,2024-02-14,Cancelled,kurta,0,0,KARNATAKA,0,0,,0
171-1224053-5752314,2024-02-14,Cancelled,Top,0,463.81,KARNATAKA,0,0,,0
171-6336729-6763536,2024-02-14,Cancelled,Set,1,626,KARNATAKA,626,330.75,47.16,295.25
406-7779874-9136347,2024-02-14,Shipped,Set,1,1115,UTTARAKHAND,1115,439.73,60.56,675.27
402-3384087-4005164,2024-02-15,Shipped,kurta,1,499,ASSAM,499,294.95,,204.05
406-2849582-6531553,2024-02-15,Shipped,Top,1,,UTTAR PRADESH,,244.01,52.34,267.99
406-2966654-4672325,2024-02-15,Shipped,kurta,3,692,UTTAR PRADESH,2076,784.35,62.22,1291.65
408-7712483-3825907,2024-02-15,Shipped - Delivered to Buyer,kurta,1,459,UTTAR PRADESH,459,253.09,44.86,205.91
171-4644162-9093116,2024-02-15,Shipped - Delivered to Buyer,kurta,1,399,UTTAR PRADESH,399,276.15,30.79,122.85
408-5011528-8276347,2024-02-15,Shipped,Set,1,563,UTTAR PRADESH,563,213.54,62.07,349.46
403-9400764-4029123,2024-02-15,Shipped,Set,1,852,KARNATAKA,852,589.34,30.83,262.66
404-2262140-4696366,2024-02-15,Shipped,kurta,1,295,MAHARASHTRA,295,170.68,42.14,124.32
407-8248783-4261958,2024-02-15,Shipped,kurta,1,487,CHHATTISGARH,487,325.97,33.07,161.03
407-8801185-0134713,2024-02-15,Shipped,Set,1,1126,KARNATAKA,1126,434.66,61.4,691.34
402-8078642-8565124,2024-02-15,Cancelled,kurta,0,0,ODISHA,0,0,,0
403-3496411-3082707,2024-02-15,Shipped,kurta,1,429,TELANGANA,429,216.52,49.53,212.48
408-6046797-8945127,2024-02-15,Shipped,Set,1,599,WEST BENGAL,599,231.93,61.28,367.07
404-6522553-9345930,2024-02-15,Cancelled,Set,,1105.36,UTTARAKHAND,,1506.61,65.92,2914.83
171-1297873-2176339,2024-02-15,Shipped,kurta,,499,TELANGANA,,313.91,37.09,185.09
408-5011528-8276347,2024-02-15,Shipped,Set,1,563,UTTAR PRADESH,563,213.54,62.07,349.46
407-4235449-1353916,2024-02-15,Shipped - Delivered to Buyer,Set,1,999,UTTAR PRADESH,999,411.29,58.83,587.71
403-0104882-7373900,2024-02-15,Cancelled,Western Dress,1,807,Gujarat,807,261.21,67.63,545.79
402-1572540-8678700,2024-02-15,Shipped,Western Dress,1,725,WEST BENGAL,725,254.54,64.89,470.46
404-2262140-4696366,2024-02-15,Shipped,kurta,1,295,MAHARASHTRA,295,170.68,42.14,124.32
402-0589123-6183541,2024-02-15,Shipped,Set,1,582,MAHARASHTRA,582,342.26,41.19,239.74
406-9941718-1734719,2024-02-15,Shipped - Delivered to Buyer,kurta,3,544,KARNATAKA,1632,337.54,37.95,345.4191849
403-3496411-3082707,2024-02-15,Shipped,kurta,1,429,TELANGANA,429,216.52,49.53,212.48
402-5302912-6805151,2024-02-15,Shipped - Delivered to Buyer,Western Dress,,725,TELANGANA,,494.2,31.83,230.8
403-7652993-1507525,2024-02-15,Shipped,Set,1,631,ODISHA,631,406.4,35.59,224.6
407-3554912-7244363,2024-02-15,Shipped,kurta,1,685,ASSAM,685,216.88,68.34,468.12
408-3113070-0750756,2024-02-15,Shipped,Set,1,597,MAHARASHTRA,597,403.1,32.48,193.9
403-9412025-7537140,2024-02-15,Shipped,kurta,1,424,KERALA,424,262.01,38.21,161.99
403-3561336-3563535,2024-02-15,Shipped,Set,1,771,Gujarat,771,376.94,51.11,394.06
402-0503400-6235514,2024-02-15,Shipped,Set,1,736,TAMIL NADU,736,464,36.96,272
403-7056319-0979561,2024-02-15,Shipped,kurta,1,499,UTTAR PRADESH,499,217.18,56.48,281.82
171-4312987-5366767,2024-02-15,Shipped,Set,,666,BIHAR,,404.91,,261.09
403-9400764-4029123,2024-02-15,Shipped,Set,1,852,KARNATAKA,852,589.34,30.83,262.66
408-9255314-3102740,2024-02-15,Shipped,Set,6,1133,MAHARASHTRA,6798,2567.14,43.36,3034.46335
406-8413944-2634744,2024-02-15,Shipped,kurta,,353,TELANGANA,,198.74,43.7,154.26
405-0286717-7761132,2024-02-15,Shipped,kurta,6,299,TELANGANA,1794,865.27,51.77,928.73
402-4030358-5835511,2024-02-16,Shipped - Delivered to Buyer,kurta,,458,HARYANA,,138.6,69.74,319.4
405-9013803-8009918,2024-02-16,Shipped,kurta,1,399,DELHI,399,176,55.89,223
403-7652993-1507525,2024-02-16,Shipped,Set,1,631,ODISHA,631,406.4,35.59,224.6
408-6820155-3521913,2024-02-16,Shipped,Set,1,751,ASSAM,751,399.68,46.78,351.32
406-3078054-1755513,2024-02-16,Shipped,kurta,1,484,UTTAR PRADESH,484,276.81,42.81,207.19
408-9692204-9817146,2024-02-16,Cancelled,Set,1,597,MAHARASHTRA,597,203.03,,393.97
405-4059216-4541150,2024-02-16,Shipped,Set,1,597,TELANGANA,597,391,34.51,206
405-1152015-7333945,2024-02-16,Shipped,Set,1,888,BIHAR,888,515.65,41.93,372.35
403-5209693-1173944,2024-02-16,Shipped,kurta,1,484,UTTAR PRADESH,484,150.25,68.96,333.75
406-0218328-1773963,2024-02-16,Cancelled,kurta,0,0,TAMIL NADU,0,0,,0
408-3201739-2676310,2024-02-16,Shipped,Set,1,1260,MAHARASHTRA,1260,565.27,55.14,694.73
171-8635309-7508346,2024-02-16,Shipped,Set,,597,TAMIL NADU,,403.86,32.35,193.14
404-6975277-1927553,2024-02-16,Shipped - Delivered to Buyer,kurta,1,458,WEST BENGAL,458,218.66,52.26,239.34
402-7944191-1869101,2024-02-16,Shipped,Top,1,493,KARNATAKA,493,238.96,,254.04
402-5525660-2118707,2024-02-16,Shipped,kurta,4,376,TAMIL NADU,1504,226.45,39.77,212.0655889
406-3984186-5973150,2024-02-16,Shipped,Set,1,788,TAMIL NADU,788,386.73,50.92,401.27
406-8271099-5133911,2024-02-16,Shipped,kurta,4,329,KARNATAKA,1316,499.03,62.08,816.97
171-6655820-6440356,2024-02-16,Shipped,Set,2,2130,MAHARASHTRA,4260,2393.81,43.81,1866.19
403-7042175-3905937,2024-02-16,Shipped,kurta,5,499,WEST BENGAL,2495,1145.15,54.1,1349.85
406-0974406-3179521,2024-02-16,Shipped,kurta,6,458,TAMIL NADU,2748,1279.23,,1468.77
403-3763475-2237125,2024-02-16,Shipped,Western Dress,4,744,TAMIL NADU,2976,301.24,59.51,705.7097999
402-7944191-1869101,2024-02-16,Shipped,Top,1,493,KARNATAKA,493,238.96,,254.04
406-8271099-5133911,2024-02-16,Shipped,kurta,4,329,KARNATAKA,1316,499.03,62.08,816.97
407-4097885-3129958,2024-02-16,Shipped - Delivered to Buyer,Top,1,387,MAHARASHTRA,387,201.82,,185.18
171-2705563-6985105,2024-02-16,Shipped,Set,6,692,NAGALAND,4152,1514.96,63.51,2637.04
406-7807733-3785945,2024-02-16,Shipped - Delivered to Buyer,kurta,1,399,TELANGANA,399,179.14,55.1,219.86
403-3331597-7637100,2024-02-16,Shipped,Set,1,1133,ODISHA,1133,497.68,,635.32
406-7680255-6117120,2024-02-17,Shipped,kurta,1,399,TELANGANA,399,195.92,50.9,203.08
404-0696150-3898703,2024-02-17,Shipped - Delivered to Buyer,Set,1,499,MAHARASHTRA,499,238.5,52.2,260.5
403-0906375-2269150,2024-02-17,Cancelled,kurta,1,475,MADHYA PRADESH,475,172.75,63.63,302.25
407-0994909-4122733,2024-02-17,Shipped,kurta,6,696,RAJASTHAN,4176,2013.67,51.78,2162.33
407-9707366-3029944,2024-02-17,Cancelled,kurta,5,473.33,DELHI,2366.65,1181.23,50.09,1185.42
402-1752649-2274748,2024-02-17,Shipped,kurta,,390,KARNATAKA,,132.21,,257.79
407-6146457-8788352,2024-02-17,Shipped,Western Dress,1,725,BIHAR,725,477.3,34.17,247.7
404-5539778-0029904,2024-02-17,Shipped,Set,1,563,ASSAM,563,297.91,47.09,265.09
402-9580874-3525948,2024-02-17,Shipped,Set,4,696,KERALA,2784,356.64,48.76,560.6176872
405-4461562-9113959,2024-02-17,Shipped,Set,1,909,JHARKHAND,909,530.05,41.69,378.95
408-2137113-0982751,2024-02-17,Shipped,Set,1,848,ODISHA,848,309.84,63.46,538.16
408-6357132-2310703,2024-02-17,Shipped,Set,1,696,JAMMU & KASHMIR,696,472.18,,223.82
408-2114413-6089906,2024-02-17,Shipped,Set,,680,BIHAR,,287.63,57.7,392.37
404-6975277-1927553,2024-02-17,Shipped - Delivered to Buyer,kurta,1,458,WEST BENGAL,458,218.66,52.26,239.34
402-4774686-7773937,2024-02-17,Shipped - Delivered to Buyer,Top,1,339,TELANGANA,339,142.83,57.87,196.17
405-9112089-3379536,2024-02-17,Cancelled,kurta,,0,MAHARASHTRA,,0,,0
405-1492294-0323520,2024-02-17,Shipped,Western Dress,1,744,UTTARAKHAND,744,441.58,,302.42
408-6820155-3521913,2024-02-17,Shipped,Set,1,751,ASSAM,751,399.68,46.78,351.32
406-8271099-5133911,2024-02-17,Shipped,kurta,4,329,KARNATAKA,1316,499.03,62.08,816.97
405-3002282-6797102,2024-02-17,Shipped,kurta,1,311,WEST BENGAL,311,208.51,,102.49
402-0043314-1059527,2024-02-17,Cancelled,Western Dress,1,744,MADHYA PRADESH,744,318.78,,425.22
407-0542879-1795554,2024-02-17,Shipped - Delivered to Buyer,kurta,,399,HARYANA,,249.08,37.57,149.92
171-6336729-6763536,2024-02-17,Cancelled,Set,1,626,KARNATAKA,626,330.75,47.16,295.25
403-8255889-7526765,2024-02-17,Shipped,kurta,1,635,BIHAR,635,402.4,36.63,232.6
403-2920089-2403567,2024-02-17,Shipped,Top,,487,TAMIL NADU,,166.17,,320.83
408-5748499-6859555,2024-02-17,Shipped,Set,1,653,CHANDIGARH,653,437.1,33.06,215.9
408-5540360-9479519,2024-02-17,Shipped - Delivered to Buyer,Set,1,759,MEGHALAYA,759,433.99,42.82,325.01
404-6783988-2006729,2024-02-17,Shipped,Set,1,597,TAMIL NADU,597,371.69,37.74,225.31
171-4644162-9093116,2024-02-17,Shipped - Delivered to Buyer,kurta,1,399,UTTAR PRADESH,399,276.15,30.79,122.85
404-6513062-3876305,2024-02-17,Shipped - Delivered to Buyer,kurta,,376,TAMIL NADU,,186.88,50.3,189.12
403-9950518-0349133,2024-02-17,Cancelled,kurta,0,0,TELANGANA,0,0,,0
171-0131752-2560336,2024-02-18,Shipped - Delivered to Buyer,Set,1,1399,UTTAR PRADESH,1399,714.1,,684.9
171-6138639-1478731,2024-02-18,Shipped,kurta,1,318,TELANGANA,318,178.72,43.8,139.28
402-2764952-1492318,2024-02-18,Shipped - Delivered to Buyer,kurta,1,499,UTTAR PRADESH,499,286.28,42.63,212.72
403-9400764-4029123,2024-02-18,Shipped,Set,1,852,KARNATAKA,852,589.34,30.83,262.66
402-2720308-2560327,2024-02-18,Shipped,Western Dress,1,665,MAHARASHTRA,665,420.6,36.75,244.4
408-4069830-3819562,2024-02-18,Shipped,Set,,1186,WEST BENGAL,,418.95,64.68,767.05
171-9198151-1101146,2024-02-18,Shipped - Delivered to Buyer,kurta,1,406,KARNATAKA,406,270.99,33.25,135.01
406-6586654-6641140,2024-02-18,Shipped - Delivered to Buyer,kurta,5,487,KARNATAKA,2435,277.41,43.04,406.0304865
404-6680046-0839536,2024-02-18,Shipped - Delivered to Buyer,Western Dress,1,744,TAMIL NADU,744,472.46,36.5,271.54
407-5633625-6970741,2024-02-18,Shipped,kurta,0,685,TAMIL NADU,0,0,,0
406-6180074-2350757,2024-02-18,Shipped,Set,1,684,KARNATAKA,684,370.46,45.84,313.54
402-9339129-6219537,2024-02-18,Cancelled,Set,1,654,KARNATAKA,654,388.54,40.59,265.46
403-0104882-7373900,2024-02-18,Cancelled,Western Dress,1,807,Gujarat,807,526.68,34.74,280.32
405-5957858-1051546,2024-02-18,Shipped,Set,1,886,KARNATAKA,886,447.25,49.52,438.75
171-7623384-8040337,2024-02-18,Shipped,Set,6,597,MAHARASHTRA,3582,2478.44,,1103.56
406-6386989-1689108,2024-02-18,Shipped - Delivered to Buyer,Set,1,,WEST BENGAL,,469.45,47.13,418.55
402-7042386-5486768,2024-02-18,Shipped,kurta,1,363,TAMIL NADU,363,177.58,51.08,185.42
403-5209693-1173944,2024-02-18,Shipped,kurta,1,484,UTTAR PRADESH,484,150.25,68.96,333.75
171-2842936-5423534,2024-02-18,Shipped,Top,4,487,KARNATAKA,1948,280.44,,297.3053138
408-7138000-9728362,2024-02-18,Shipped,Set,1,1033,NAGALAND,1033,451.29,56.31,581.71
402-3595365-1666728,2024-02-18,Cancelled,Set,3,899,UTTAR PRADESH,2697,1261.24,53.24,1435.76
402-1572540-8678700,2024-02-18,Shipped,Western Dress,1,725,WEST BENGAL,725,254.54,64.89,470.46
171-9620288-8918704,2024-02-18,Cancelled,Set,0,0,UTTARAKHAND,0,0,,0
171-1987024-2709164,2024-02-18,Shipped,Set,1,660,ANDHRA PRADESH,660,362.49,45.08,297.51
408-4069830-3819562,2024-02-18,Shipped,Set,1,1281,WEST BENGAL,1281,527.25,58.84,753.75
406-1590113-9193914,2024-02-18,Shipped,Set,1,654,WEST BENGAL,654,409.37,,244.63
171-4312987-5366767,2024-02-18,Shipped,Set,,666,BIHAR,,404.91,,261.09
405-3002282-6797102,2024-02-18,Shipped,kurta,1,311,WEST BENGAL,311,208.51,,102.49
406-8089333-7941903,2024-02-18,Shipped,Set,1,888,KARNATAKA,888,400.35,54.92,487.65
403-9412025-7537140,2024-02-18,Shipped,kurta,1,424,KERALA,424,262.01,38.21,161.99
171-3049339-2085136,2024-02-18,Shipped,kurta,1,375,ASSAM,375,154.57,58.78,220.43
407-3554912-7244363,2024-02-19,Shipped,kurta,1,685,ASSAM,685,216.88,68.34,468.12
171-1068229-1581965,2024-02-19,Shipped,Set,1,449,WEST BENGAL,449,254,,195
406-0177436-6731556,2024-02-19,Shipped,kurta,1,406,TELANGANA,406,209.57,48.38,196.43
171-1068229-1581965,2024-02-19,Shipped,Set,1,449,WEST BENGAL,449,254,,195
408-7955685-3083534,2024-02-19,Shipped,Set,5,657,MAHARASHTRA,3285,240.51,63.39,801.7772826
407-5443024-5233168,2024-02-19,Cancelled,Set,,0,TELANGANA,,0,,0
403-4242957-8599555,2024-02-19,Shipped,kurta,1,399,KERALA,399,166.84,58.19,232.16
404-6578109-5618751,2024-02-19,Shipped - Delivered to Buyer,kurta,1,295,KARNATAKA,295,138.2,,156.8
406-1522425-5387565,2024-02-19,Shipped,kurta,,459,TELANGANA,,162.82,64.53,296.18
402-5525660-2118707,2024-02-19,Shipped,kurta,4,376,TAMIL NADU,1504,226.45,39.77,212.0655889
408-3416118-1167564,2024-02-19,Shipped,Set,1,999,ARUNACHAL PRADESH,999,673.02,,325.98
408-9321153-0591557,2024-02-19,Shipped,kurta,,399,KARNATAKA,,581.28,,1014.72
171-6867266-8495534,2024-02-19,Shipped,Set,,597,KARNATAKA,,343.32,,253.68
406-6180074-2350757,2024-02-19,Shipped,Set,1,1115,KARNATAKA,1115,548.84,,566.16
403-9615377-8133951,2024-02-19,Cancelled,Western Dress,0,753.33,PUDUCHERRY,0,0,,0
407-8801185-0134713,2024-02-19,Shipped,Set,1,1126,KARNATAKA,1126,434.66,61.4,691.34
405-7755803-4729935,2024-02-19,Shipped,kurta,,399,KARNATAKA,,207.72,47.94,191.28
405-0882561-5952340,2024-02-19,Shipped,Set,1,692,WEST BENGAL,692,317.02,54.19,374.98
406-5334922-9670748,2024-02-19,Shipped,kurta,,406,KARNATAKA,,235.7,41.95,170.3
403-9412025-7537140,2024-02-19,Shipped,kurta,1,424,KERALA,424,262.01,38.21,161.99
406-6386989-1689108,2024-02-19,Shipped - Delivered to Buyer,Set,1,,WEST BENGAL,,469.45,47.13,418.55
406-1326801-8886709,2024-02-19,Shipped - Delivered to Buyer,kurta,1,362,ODISHA,362,170.86,,191.14
402-6566640-5417947,2024-02-19,Shipped,Western Dress,1,771,TELANGANA,771,489.95,36.45,281.05
404-5381335-4577925,2024-02-19,Shipped,Top,,574,KARNATAKA,,327.5,42.94,246.5
171-3049339-2085136,2024-02-19,Shipped,kurta,1,375,ASSAM,375,154.57,58.78,220.43
407-8580022-5578715,2024-02-19,Shipped - Delivered to Buyer,Western Dress,1,,HARYANA,,469.05,36.96,274.95
402-8210765-3935569,2024-02-19,Shipped,Western Dress,1,885,MADHYA PRADESH,885,566.6,35.98,318.4
407-3271219-3762757,2024-02-19,Shipped,kurta,1,368,MAHARASHTRA,368,127.62,65.32,240.38
408-7165704-5643524,2024-02-19,Shipped,Ethnic Dress,1,699,UTTAR PRADESH,699,258.89,62.96,440.11
402-1465437-0579556,2024-02-19,Shipped - Delivered to Buyer,kurta,1,517,ODISHA,517,243.53,52.9,273.47
406-9379318-6555504,2024-02-19,Shipped,kurta,1,329,RAJASTHAN,329,192.3,41.55,136.7
407-0542879-1795554,2024-02-20,Shipped - Delivered to Buyer,kurta,,399,HARYANA,,249.08,37.57,149.92
406-9638549-1733961,2024-02-20,Shipped,Set,,517,KARNATAKA,,310.82,,206.18
408-7760667-5809130,2024-02-20,Shipped,kurta,1,329,TELANGANA,329,146.85,55.36,182.15
403-3763475-2237125,2024-02-20,Shipped,Western Dress,4,744,TAMIL NADU,2976,301.24,59.51,705.7097999
403-0104882-7373900,2024-02-20,Cancelled,Western Dress,1,,Gujarat,,542.29,31.44,248.71
407-6401192-4057954,2024-02-20,Shipped,Top,4,426,KARNATAKA,1704,237.17,44.33,338.1399788
402-1572540-8678700,2024-02-20,Shipped,Western Dress,1,725,WEST BENGAL,725,254.54,64.89,470.46
403-9230474-9657916,2024-02-20,Shipped - Delivered to Buyer,kurta,1,299,CHHATTISGARH,299,174,,125
406-7680255-6117120,2024-02-20,Shipped,kurta,1,399,TELANGANA,399,195.92,50.9,203.08
406-8271099-5133911,2024-02-20,Shipped,kurta,,345,KARNATAKA,,149.96,56.53,195.04
402-8288606-4313118,2024-02-20,Shipped,kurta,1,517,HIMACHAL PRADESH,517,204.52,60.44,312.48
405-8692900-3888310,2024-02-20,Shipped,kurta,1,399,KARNATAKA,399,270.36,32.24,128.64
407-3742007-3242711,2024-02-20,Shipped,kurta,1,517,TELANGANA,517,241.78,53.23,275.22
406-5334922-9670748,2024-02-20,Shipped,kurta,,406,KARNATAKA,,235.7,41.95,170.3
402-0150402-0900371,2024-02-20,Shipped,Western Dress,1,721,MADHYA PRADESH,721,308.62,57.2,412.38
404-6578109-5618751,2024-02-20,Shipped - Delivered to Buyer,kurta,1,295,KARNATAKA,295,138.2,,156.8
407-2882576-2777135,2024-02-20,Shipped - Delivered to Buyer,Set,1,1233,TELANGANA,1233,736.77,,496.23
405-2660443-4165145,2024-02-20,Shipped - Delivered to Buyer,kurta,1,399,KARNATAKA,399,232.77,41.66,166.23
408-3874942-9917143,2024-02-20,Shipped,Set,1,1126,UTTAR PRADESH,1126,724.64,35.64,401.36
171-3305587-5364338,2024-02-20,Shipped,kurta,,348,TELANGANA,,201.89,41.99,146.11
171-6876154-6233146,2024-02-20,Shipped,Set,1,759,WEST BENGAL,759,353.03,53.49,405.97
405-3594372-1614709,2024-02-20,Shipped,,1,852,UTTAR PRADESH,852,424.9,50.13,427.1
405-4908072-0260360,2024-02-20,Shipped - Delivered to Buyer,kurta,1,579,KARNATAKA,579,404.69,,174.31
403-2256919-4846738,2024-02-20,Shipped - Delivered to Buyer,Western Dress,1,825,KARNATAKA,825,394.92,52.13,430.08
406-3397500-8084361,2024-02-20,Shipped,kurta,1,399,KARNATAKA,399,255.37,36,143.63
405-1832646-7988329,2024-02-20,Shipped,kurta,1,368,MAHARASHTRA,368,138.52,62.36,229.48
408-3870331-6287517,2024-02-20,Shipped,kurta,4,399,UTTARAKHAND,1596,158.89,,416.4921369
407-5875767-6399551,2024-02-20,Shipped,Set,1,1112,TELANGANA,1112,585.36,47.36,526.64
402-2860689-5652319,2024-02-20,Shipped,Western Dress,1,744,MADHYA PRADESH,744,471.08,36.68,272.92
171-3270734-5045130,2024-02-21,Shipped,Set,4,631,DELHI,2524,1393.73,44.78,1130.27
405-7755803-4729935,2024-02-21,Shipped,kurta,,399,KARNATAKA,,207.72,47.94,191.28
171-8061614-5688327,2024-02-21,Shipped,Set,1,999,ANDHRA PRADESH,999,593.97,40.54,405.03
171-1584788-8864335,2024-02-21,Shipped - Delivered to Buyer,Set,,,MAHARASHTRA,,742.52,32.44,356.48
408-8641795-6914711,2024-02-21,Shipped,Top,,563,HARYANA,,379.99,,183.01
407-5633625-6970741,2024-02-21,Shipped,kurta,0,685,TAMIL NADU,0,0,,0
407-6283946-7749133,2024-02-21,Shipped,Ethnic Dress,1,845,KARNATAKA,845,294.77,65.12,550.23
405-4059216-4541150,2024-02-21,Shipped,Set,1,597,TELANGANA,597,391,34.51,206
405-0732969-3941948,2024-02-21,Shipped - Delivered to Buyer,Set,1,583,WEST BENGAL,583,210.33,63.92,372.67
408-6428766-2839536,2024-02-21,Shipped - Delivered to Buyer,kurta,1,487,ODISHA,487,239.65,,247.35
